"withinblocktrial","block","running","dotsLeft","dotsRight","rt","resp","cor","cresp","conf_press","cj","RTconf","ev","fb","diff","task","sub","age","gender","handedness","X","difflevel","condition","manip","response","trial","coh"
21,2,"training",36,44,0.684177299999646,"['n']",1,"right","['3']",4,0.0147323000001052,"[-0.06051416]",100,44,"colour",64,17,"V","R",NA,"hard","plus","alpha",1,93,"hard"
22,2,"training",33,47,1.11726709999994,"['c']",0,"right","['3']",4,0.088696599999821,"[0.05418925]",100,47,"colour",64,17,"V","R",NA,"medium","plus","alpha",-1,94,"medium"
23,2,"training",53,27,0.666610000000219,"['c']",1,"left","['1']",6,0.145906699999614,"[0.12422875]",100,53,"colour",64,17,"V","R",NA,"easy","plus","alpha",-1,95,"easy"
24,2,"training",27,53,0.483591299999716,"['c']",0,"right","['0']",1,0.831945500000074,"[-0.07686642]",5,53,"colour",64,17,"V","R",NA,"easy","plus","alpha",-1,96,"easy"
25,2,"training",27,53,3.23312150000038,"['n']",1,"right","['8']",3,0.0207815999997365,"[-0.06009971]",100,53,"colour",64,17,"V","R",NA,"easy","plus","alpha",1,97,"easy"
26,2,"training",53,27,0.733593400000245,"['c']",1,"left","['1']",6,0.0303810999998859,"[0.07367449]",100,53,"colour",64,17,"V","R",NA,"easy","plus","alpha",-1,98,"easy"
27,2,"training",44,36,0.699259999999867,"['c']",1,"left","['1']",6,0.00840370000014445,"[0.05649342]",100,44,"colour",64,17,"V","R",NA,"hard","plus","alpha",-1,99,"hard"
28,2,"training",53,27,0.866812100000061,"['c']",1,"left","['1']",6,0.0452178000000458,"[0.01931948]",96,53,"colour",64,17,"V","R",NA,"easy","plus","alpha",-1,100,"easy"
29,2,"training",33,47,1.04950250000002,"['n']",1,"right","['1']",6,0.152555099999972,"[-0.08176079]",100,47,"colour",64,17,"V","R",NA,"medium","plus","alpha",1,101,"medium"
30,2,"training",33,47,0.800211600000239,"['n']",1,"right","['1']",6,0.522058100000322,"[-0.20183305]",100,47,"colour",64,17,"V","R",NA,"medium","plus","alpha",1,102,"medium"
31,2,"training",27,53,0.650463599999966,"['n']",1,"right","['1']",6,0.114340499999798,"[-0.07649507]",100,53,"colour",64,17,"V","R",NA,"easy","plus","alpha",1,103,"easy"
32,2,"training",53,27,0.782388999999966,"['c']",1,"left","['1']",6,0.0541014999998879,"[0.08805536]",100,53,"colour",64,17,"V","R",NA,"easy","plus","alpha",-1,104,"easy"
33,2,"training",36,44,1.19971329999998,"['c']",0,"right","['8']",3,0.427650099999937,"[-0.08577093]",1,44,"colour",64,17,"V","R",NA,"hard","plus","alpha",-1,105,"hard"
34,2,"training",53,27,0.699831000000358,"['c']",1,"left","['1']",6,0.0860043999996378,"[0.04923918]",100,53,"colour",64,17,"V","R",NA,"easy","plus","alpha",-1,106,"easy"
35,2,"training",27,53,0.93362500000012,"['n']",1,"right","['1']",6,0.00513509999973394,"[-0.04774973]",100,53,"colour",64,17,"V","R",NA,"easy","plus","alpha",1,107,"easy"
0,0,"training",57,23,1.41701740000008,"['c']",1,"left","['3']",4,2.43394820000003,"[0.14277052]",84,57,"shape",64,17,"V","R",NA,"medium","control","alpha",-1,0,"medium"
1,0,"training",62,18,0.933749000000262,"['c']",1,"left","['3']",4,1.2824627,"[0.41701546]",100,62,"shape",64,17,"V","R",NA,"easy","control","alpha",-1,1,"easy"
2,0,"training",18,62,1.30006959999992,"['n']",1,"right","['3']",4,0.258703099999821,"[-0.03143503]",75,62,"shape",64,17,"V","R",NA,"easy","control","alpha",1,2,"easy"
3,0,"training",31,49,0.701062900000125,"['c']",0,"right","['2']",5,0.195621399999709,"[0.05189237]",89,49,"shape",64,17,"V","R",NA,"hard","control","alpha",-1,3,"hard"
4,0,"training",62,18,0.866341599999942,"['c']",1,"left","['3']",4,0.208164699999998,"[0.12511982]",99,62,"shape",64,17,"V","R",NA,"easy","control","alpha",-1,4,"easy"
5,0,"training",18,62,1.00067020000006,"['n']",1,"right","['8']",3,0.231275000000096,"[-0.10652421]",98,62,"shape",64,17,"V","R",NA,"easy","control","alpha",1,5,"easy"
6,0,"training",18,62,0.68304020000005,"['n']",1,"right","['8']",3,0.169886499999848,"[-0.05016192]",90,62,"shape",64,17,"V","R",NA,"easy","control","alpha",1,6,"easy"
7,0,"training",18,62,0.751150600000074,"['c']",0,"right","['3']",4,0.109064600000238,"[-0.0129056]",33,62,"shape",64,17,"V","R",NA,"easy","control","alpha",-1,7,"easy"
8,0,"training",62,18,0.717290300000059,"['c']",1,"left","['3']",4,0.0833446000001459,"[0.00929126]",64,62,"shape",64,17,"V","R",NA,"easy","control","alpha",-1,8,"easy"
9,0,"training",49,31,0.700092600000062,"['c']",1,"left","['3']",4,0.107507900000201,"[0.02592348]",81,49,"shape",64,17,"V","R",NA,"hard","control","alpha",-1,9,"hard"
10,0,"training",57,23,0.833659000000353,"['c']",1,"left","['3']",4,0.0133512000002156,"[0.05910637]",100,57,"shape",64,17,"V","R",NA,"medium","control","alpha",-1,10,"medium"
11,0,"training",31,49,0.683085900000151,"['c']",0,"right","['3']",4,0.0407039000001532,"[0.01988721]",85,49,"shape",64,17,"V","R",NA,"hard","control","alpha",-1,11,"hard"
12,0,"training",23,57,0.749851900000067,"['c']",0,"right","['3']",4,0.000706900000295718,"[0.05259632]",100,57,"shape",64,17,"V","R",NA,"medium","control","alpha",-1,12,"medium"
13,0,"training",23,57,1.03357310000001,"['n']",1,"right","['8']",3,0.606613899999957,"[-0.11576188]",94,57,"shape",64,17,"V","R",NA,"medium","control","alpha",1,13,"medium"
14,0,"training",18,62,1.05061139999998,"['n']",1,"right","['8']",3,0.00374809999993886,"[-0.04475788]",100,62,"shape",64,17,"V","R",NA,"easy","control","alpha",1,14,"easy"
15,0,"training",23,57,0.667627799999991,"['c']",0,"right","['8']",3,0.0642221999996764,"[0.01972013]",80,57,"shape",64,17,"V","R",NA,"medium","control","alpha",-1,15,"medium"
16,0,"training",57,23,0.79977609999969,"['c']",1,"left","['8']",3,0.100808600000164,"[0.07112276]",98,57,"shape",64,17,"V","R",NA,"medium","control","alpha",-1,16,"medium"
17,0,"training",62,18,0.933440699999665,"['c']",1,"left","['3']",4,0.0351006999999299,"[0.07776172]",100,62,"shape",64,17,"V","R",NA,"easy","control","alpha",-1,17,"easy"
18,0,"training",31,49,0.733687800000098,"['n']",1,"right","['8']",3,0.700011000000359,"[-0.11588316]",92,49,"shape",64,17,"V","R",NA,"hard","control","alpha",1,18,"hard"
19,0,"training",23,57,0.867168399999628,"['c']",0,"right","['8']",3,0.244177000000036,"[0.01459861]",63,57,"shape",64,17,"V","R",NA,"medium","control","alpha",-1,19,"medium"
20,0,"training",23,57,0.883684800000083,"['c']",0,"right","['8']",3,0.126759799999945,"[-0.04544967]",9,57,"shape",64,17,"V","R",NA,"medium","control","alpha",-1,20,"medium"
21,0,"training",62,18,0.649376500000017,"['c']",1,"left","['3']",4,0.0703279000003931,"[0.07502914]",99,62,"shape",64,17,"V","R",NA,"easy","control","alpha",-1,21,"easy"
22,0,"training",18,62,1.3164896000003,"['n']",1,"right","['3']",4,0.454625299999861,"[-0.06863573]",86,62,"shape",64,17,"V","R",NA,"easy","control","alpha",1,22,"easy"
23,0,"training",49,31,0.766779000000042,"['c']",1,"left","['8']",3,0.0602329999996982,"[0.06641069]",99,49,"shape",64,17,"V","R",NA,"hard","control","alpha",-1,23,"hard"
24,0,"training",49,31,0.534150400000271,"['c']",1,"left","['8']",3,0.300020600000153,"[0.10669063]",97,49,"shape",64,17,"V","R",NA,"hard","control","alpha",-1,24,"hard"
25,0,"training",57,23,0.667039699999805,"['c']",1,"left","['9']",2,0.0766466999998556,"[0.04092207]",93,57,"shape",64,17,"V","R",NA,"medium","control","alpha",-1,25,"medium"
26,0,"training",49,31,0.76716690000012,"['c']",1,"left","['3']",4,0.0663144999998622,"[0.04147743]",95,49,"shape",64,17,"V","R",NA,"hard","control","alpha",-1,26,"hard"
27,0,"training",49,31,4.59972319999997,"['c']",1,"left","['3']",4,0.367813100000149,"[0.06100339]",86,49,"shape",64,17,"V","R",NA,"hard","control","alpha",-1,27,"hard"
28,0,"training",62,18,0.76849250000032,"['c']",1,"left","['2']",5,0.105796599999849,"[0.0637512]",97,62,"shape",64,17,"V","R",NA,"easy","control","alpha",-1,28,"easy"
29,0,"training",31,49,0.750207200000204,"['c']",0,"right","['3']",4,0.175364900000204,"[0.05574659]",92,49,"shape",64,17,"V","R",NA,"hard","control","alpha",-1,29,"hard"
30,0,"training",49,31,1.01635039999974,"['c']",1,"left","['3']",4,0.0864597999998296,"[0.06729193]",98,49,"shape",64,17,"V","R",NA,"hard","control","alpha",-1,30,"hard"
31,0,"training",57,23,1.2503913999999,"['c']",1,"left","['2']",5,0.120805699999892,"[0.05875734]",95,57,"shape",64,17,"V","R",NA,"medium","control","alpha",-1,31,"medium"
32,0,"training",57,23,0.883173299999726,"['c']",1,"left","['2']",5,0.119571799999903,"[0.08955288]",99,57,"shape",64,17,"V","R",NA,"medium","control","alpha",-1,32,"medium"
33,0,"training",31,49,0.983631500000229,"['n']",1,"right","['3']",4,0.0997197000001506,"[-0.06959936]",98,49,"shape",64,17,"V","R",NA,"hard","control","alpha",1,33,"hard"
34,0,"training",31,49,0.916629199999988,"['n']",1,"right","['3']",4,0.0182076999999481,"[-0.05176461]",100,49,"shape",64,17,"V","R",NA,"hard","control","alpha",1,34,"hard"
35,0,"training",23,57,0.966755300000386,"['c']",0,"right","['3']",4,0.0665207000001828,"[0.03792603]",93,57,"shape",64,17,"V","R",NA,"medium","control","alpha",-1,35,"medium"
0,1,"training",18,62,1.25030379999998,"['n']",1,"right","['2']",5,0.427492599999823,"[-0.04067479]",75,62,"shape",64,17,"V","R",NA,"easy","control","alpha",1,36,"easy"
1,1,"training",31,49,0.716934200000196,"['c']",0,"right","['2']",5,0.117130499999803,"[0.08026869]",99,49,"shape",64,17,"V","R",NA,"hard","control","alpha",-1,37,"hard"
2,1,"training",18,62,0.783734499999809,"['c']",0,"right","['3']",4,0.12069369999972,"[0.04045558]",89,62,"shape",64,17,"V","R",NA,"easy","control","alpha",-1,38,"easy"
3,1,"training",23,57,0.79999990000033,"['n']",1,"right","['2']",5,0.139351199999965,"[-0.07533307]",97,57,"shape",64,17,"V","R",NA,"medium","control","alpha",1,39,"medium"
4,1,"training",31,49,0.534111200000098,"['c']",0,"right","['2']",5,0.0557339000001775,"[0.06528345]",99,49,"shape",64,17,"V","R",NA,"hard","control","alpha",-1,40,"hard"
5,1,"training",49,31,0.716374900000119,"['c']",1,"left","['3']",4,0.0480725000002167,"[0.03495774]",94,49,"shape",64,17,"V","R",NA,"hard","control","alpha",-1,41,"hard"
6,1,"training",23,57,1.1827201000001,"['n']",1,"right","['2']",5,0.00583839999990232,"[-0.03730976]",100,57,"shape",64,17,"V","R",NA,"medium","control","alpha",1,42,"medium"
7,1,"training",57,23,0.617361300000084,"['c']",1,"left","['3']",4,0.0673904000000221,"[0.07997339]",100,57,"shape",64,17,"V","R",NA,"medium","control","alpha",-1,43,"medium"
8,1,"training",49,31,0.900204000000031,"['c']",1,"left","['3']",4,0.0521010999996179,"[-0.00122572]",48,49,"shape",64,17,"V","R",NA,"hard","control","alpha",-1,44,"hard"
9,1,"training",49,31,0.53277369999978,"['c']",1,"left","['8']",3,0.324476300000242,"[0.0723858]",91,49,"shape",64,17,"V","R",NA,"hard","control","alpha",-1,45,"hard"
10,1,"training",23,57,0.566171599999961,"['c']",0,"right","['9']",2,0.184551400000146,"[0.04511563]",87,57,"shape",64,17,"V","R",NA,"medium","control","alpha",-1,46,"medium"
11,1,"training",18,62,0.850146499999937,"['c']",0,"right","['9']",2,0.454521200000272,"[-0.00563066]",46,62,"shape",64,17,"V","R",NA,"easy","control","alpha",-1,47,"easy"
12,1,"training",57,23,0.966010299999652,"['n']",0,"left","['3']",4,0.325024799999937,"[-0.03245936]",74,57,"shape",64,17,"V","R",NA,"medium","control","alpha",1,48,"medium"
13,1,"training",62,18,0.816418899999917,"['c']",1,"left","['2']",5,0.0946920999999747,"[0.03309464]",87,62,"shape",64,17,"V","R",NA,"easy","control","alpha",-1,49,"easy"
14,1,"training",23,57,1.01746239999966,"['c']",0,"right","['2']",5,0.105397799999992,"[0.00272415]",54,57,"shape",64,17,"V","R",NA,"medium","control","alpha",-1,50,"medium"
15,1,"training",57,23,0.65006029999995,"['c']",1,"left","['3']",4,0.0822554000001219,"[0.14133589]",100,57,"shape",64,17,"V","R",NA,"medium","control","alpha",-1,51,"medium"
16,1,"training",62,18,1.19924020000008,"['c']",1,"left","['3']",4,0.0226431999999477,"[0.06002702]",100,62,"shape",64,17,"V","R",NA,"easy","control","alpha",-1,52,"easy"
17,1,"training",49,31,1.60079600000017,"['c']",1,"left","['9']",2,0.477023300000383,"[0.0577499]",82,49,"shape",64,17,"V","R",NA,"hard","control","alpha",-1,53,"hard"
18,1,"training",18,62,0.899679099999958,"['c']",0,"right","['9']",2,0.0132649000001948,"[0.0815682]",100,62,"shape",64,17,"V","R",NA,"easy","control","alpha",-1,54,"easy"
19,1,"training",31,49,4.36640710000029,"['n']",1,"right","['0']",1,0.133974899999885,"[-0.07976371]",98,49,"shape",64,17,"V","R",NA,"hard","control","alpha",1,55,"hard"
20,1,"training",62,18,3.36609550000003,"['n']",0,"left","['9']",2,0.161857900000086,"[0.00051089]",49,62,"shape",64,17,"V","R",NA,"easy","control","alpha",1,56,"easy"
